,region_id,region_type,zip_code,state,county,city,metro,indicator_id,date,value
2918,95830,zip,89134,,,,,ZSFH,2020-11-30,496192.0
2919,95827,zip,89131,,,,,ZSFH,2020-10-31,485546.0
2920,95826,zip,89130,,,,,ZSFH,2020-09-30,483801.0
2921,95825,zip,89129,,,,,ZSFH,2020-08-31,462678.0
2922,95824,zip,89128,,,,,ZSFH,2020-07-31,442601.0
2923,95820,zip,89124,NV,Clark County,Mount Charleston,Las Vegas-Henderson-Paradise,ZSFH,2020-06-30,495239.0
2924,9582,city,Washington,MA,Berkshire County,,Pittsfield,ZSFH,2020-05-31,500112.0
2925,95819,zip,89123,,,,,ZSFH,2020-04-30,487481.0
2926,95818,zip,89122,,,,,ZSFH,2020-03-31,484750.0
2927,95817,zip,89121,,,,,ZSFH,2020-02-29,480740.0
2928,95816,zip,89120,,,,,ZSFH,2020-01-31,476545.0
2929,95815,zip,89119,,,,,ZSFH,2019-12-31,474943.0
2930,95814,zip,89118,,,,,ZSFH,2019-11-30,473581.0
2931,95813,zip,89117,,,,,ZSFH,2019-10-31,473238.0
2932,95811,zip,89115,,,,,ZSFH,2019-09-30,470983.0
2933,9581,city,Scottville,IL,Macoupin County,,St. Louis,ZSFH,2019-08-31,469703.0
2934,95809,zip,89113,,,,,ZSFH,2019-07-31,466681.0
2935,95806,zip,89110,,,,,ZSFH,2019-06-30,463326.0
2936,95805,zip,89109,,,,,ZSFH,2019-05-31,459776.0
2937,95804,zip,89108,NV,Clark County,Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2019-04-30,457801.0
2938,95803,zip,89107,NV,Clark County,Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2019-03-31,456063.0
2939,95802,zip,89106,NV,Clark County,Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2019-02-28,456483.0
2940,95800,zip,89104,NV,Clark County,Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2019-01-31,455820.0
2941,95799,zip,89103,,,,,ZSFH,2018-12-31,451942.0
2942,95798,zip,89102,,,,,ZSFH,2018-11-30,446300.0
2943,95797,zip,89101,,,,,ZSFH,2018-10-31,439482.0
2944,95795,zip,89086,NV,Clark County,North Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2018-09-30,435091.0
2945,95794,zip,89085,NV,Clark County,North Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2018-08-31,429935.0
2946,95793,zip,89084,,,,,ZSFH,2018-07-31,425527.0
2947,95792,zip,89081,,,,,ZSFH,2018-06-30,421876.0
2948,95790,zip,89074,,,,,ZSFH,2018-05-31,418680.0
2949,95788,zip,89061,NV,Nye County,,Pahrump,ZSFH,2018-04-30,415868.0
2950,95787,zip,89060,NV,Nye County,,Pahrump,ZSFH,2018-03-31,413021.0
2951,95785,zip,89052,,,,,ZSFH,2018-02-28,409645.0
2952,95784,zip,89049,NV,Nye County,Tonopah,Pahrump,ZSFH,2018-01-31,408126.0
2953,95783,zip,89048,NV,Nye County,,Pahrump,ZSFH,2017-12-31,405885.0
2954,95781,zip,89046,NV,Clark County,Searchlight,Las Vegas-Henderson-Paradise,ZSFH,2017-11-30,404676.0
2955,95780,zip,89045,NV,Nye County,Round Mountain,Pahrump,ZSFH,2017-10-31,402669.0
2956,95779,zip,89044,,,,,ZSFH,2017-09-30,400809.0
2957,95778,zip,89043,NV,Pioche,,Lincoln County,ZSFH,2017-08-31,397763.0
2958,95777,zip,89042,NV,Panaca,,Lincoln County,ZSFH,2017-07-31,394567.0
2959,95776,zip,89041,NV,Nye County,,Pahrump,ZSFH,2017-06-30,390108.0
2960,95775,zip,89040,NV,Clark County,Overton,Las Vegas-Henderson-Paradise,ZSFH,2017-05-31,385988.0
2961,95774,zip,89039,NV,Clark County,Cal Nev Ari,Las Vegas-Henderson-Paradise,ZSFH,2017-04-30,381269.0
2962,95771,zip,89032,,,,,ZSFH,2017-03-31,378685.0
2963,95770,zip,89031,,,,,ZSFH,2017-02-28,374697.0
2964,95769,zip,89030,NV,Clark County,North Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2017-01-31,370036.0
2965,95768,zip,89029,NV,Clark County,Laughlin,Las Vegas-Henderson-Paradise,ZSFH,2016-12-31,365975.0
2966,95766,zip,89027,NV,Clark County,Mesquite,Las Vegas-Henderson-Paradise,ZSFH,2016-11-30,363855.0
2967,95764,zip,89025,NV,Clark County,Moapa,Las Vegas-Henderson-Paradise,ZSFH,2016-10-31,362761.0
2968,95760,zip,89021,NV,Clark County,Logandale,Las Vegas-Henderson-Paradise,ZSFH,2016-09-30,360706.0
2969,95759,zip,89020,NV,Nye County,Amargosa Valley,Pahrump,ZSFH,2016-08-31,359768.0
2970,95758,zip,89019,NV,Clark County,Jean,Las Vegas-Henderson-Paradise,ZSFH,2016-07-31,359632.0
2971,95757,zip,89018,NV,Clark County,Indian Springs,Las Vegas-Henderson-Paradise,ZSFH,2016-06-30,360693.0
2972,95756,zip,89017,NV,Alamo,,Lincoln County,ZSFH,2016-05-31,361524.0
2973,95754,zip,89015,,,,,ZSFH,2016-04-30,361659.0
2974,95753,zip,89014,,,,,ZSFH,2016-03-31,358569.0
2975,95751,zip,89012,,,,,ZSFH,2016-02-29,355919.0
2976,95750,zip,89011,,,,,ZSFH,2016-01-31,353225.0
2977,95747,zip,89008,NV,Caliente,,Lincoln County,ZSFH,2015-12-31,351595.0
2978,95746,zip,89007,NV,Clark County,Bunkerville,Las Vegas-Henderson-Paradise,ZSFH,2015-11-30,347245.0
2979,95744,zip,89005,NV,Clark County,Boulder City,Las Vegas-Henderson-Paradise,ZSFH,2015-10-31,342177.0
2980,95743,zip,89004,NV,Clark County,Las Vegas,Las Vegas-Henderson-Paradise,ZSFH,2015-09-30,338309.0
2981,95742,zip,89003,NV,Nye County,Beatty,Pahrump,ZSFH,2015-08-31,335273.0
2982,95741,zip,89001,NV,Alamo,,Lincoln County,ZSFH,2015-07-31,331583.0
2983,9574,city,Richland,IN,,,Spencer County,ZSFH,2015-06-30,327460.0
2984,9571,city,Reedsburg,WI,Sauk County,,Baraboo,ZSFH,2015-05-31,323657.0
2985,9566,city,Goodland,IN,Newton County,,Chicago-Naperville-Elgin,ZSFH,2015-04-30,321132.0
2986,95659,zip,88435,NM,Santa Rosa,,Guadalupe County,ZSFH,2015-03-31,319845.0
2987,95653,zip,88426,NM,Logan,,Quay County,ZSFH,2015-02-28,318551.0
2988,95651,zip,88422,NM,Grenville,,Union County,ZSFH,2015-01-31,317151.0
2989,95646,zip,88416,NM,San Miguel County,,Las Vegas,ZSFH,2014-12-31,314193.0
2990,95645,zip,88415,NM,Clayton,,Union County,ZSFH,2014-11-30,311665.0
2991,95641,zip,88401,NM,Tucumcari,,Quay County,ZSFH,2014-10-31,309695.0
2992,95640,zip,88355,NM,Lincoln County,,Ruidoso,ZSFH,2014-09-30,308401.0
2993,9564,city,Glendon,PA,Northampton County,,Allentown-Bethlehem-Easton,ZSFH,2014-08-31,307290.0
2994,95639,zip,88354,NM,Otero County,Weed,Alamogordo,ZSFH,2014-07-31,308388.0
2995,95637,zip,88352,NM,Otero County,Tularosa,Alamogordo,ZSFH,2014-06-30,309324.0
2996,95636,zip,88351,NM,Lincoln County,Tinnie,Ruidoso,ZSFH,2014-05-31,308645.0
2997,95635,zip,88350,NM,Otero County,Timberon,Alamogordo,ZSFH,2014-04-30,305293.0
2998,95633,zip,88348,NM,Lincoln County,San Patricio,Ruidoso,ZSFH,2014-03-31,302026.0
2999,95632,zip,88347,NM,Otero County,Sacramento,Alamogordo,ZSFH,2014-02-28,300521.0
3000,95631,zip,88346,NM,Lincoln County,Ruidoso Downs,Ruidoso,ZSFH,2014-01-31,300431.0
3001,95630,zip,88345,NM,Lincoln County,,Ruidoso,ZSFH,2013-12-31,302418.0
3002,9563,city,Given,WV,,,Jackson County,ZSFH,2013-11-30,305044.0
3003,95629,zip,88344,NM,Otero County,Pinon,Alamogordo,ZSFH,2013-10-31,306837.0
3004,95626,zip,88341,NM,Lincoln County,Nogal,Ruidoso,ZSFH,2013-09-30,306595.0
3005,95624,zip,88339,NM,Otero County,Cloudcroft,Alamogordo,ZSFH,2013-08-31,305380.0
3006,95623,zip,88338,NM,Lincoln County,Capitan,Ruidoso,ZSFH,2013-07-31,302585.0
3007,95622,zip,88337,NM,Otero County,La Luz,Alamogordo,ZSFH,2013-06-30,300242.0
3008,95621,zip,88336,NM,Lincoln County,Hondo,Ruidoso,ZSFH,2013-05-31,298356.0
3009,9562,city,Gibson,LA,Terrebonne Parish,,Houma-Thibodaux,ZSFH,2013-04-30,298533.0
3010,95619,zip,88325,NM,Otero County,,Alamogordo,ZSFH,2013-03-31,298800.0
3011,95615,zip,88318,NM,Lincoln County,Corona,Ruidoso,ZSFH,2013-02-28,299424.0
3012,95614,zip,88317,NM,Otero County,Timberon,Alamogordo,ZSFH,2013-01-31,298732.0
3013,95613,zip,88316,NM,Lincoln County,,Ruidoso,ZSFH,2012-12-31,296676.0
3014,95612,zip,88314,NM,Otero County,Bent,Alamogordo,ZSFH,2012-11-30,293463.0
3015,95611,zip,88312,NM,Lincoln County,Alto,Ruidoso,ZSFH,2012-10-31,290711.0
3016,95610,zip,88311,NM,Otero County,,Alamogordo,ZSFH,2012-09-30,289334.0
3017,9561,city,Georgetown,ID,,,Bear Lake County,ZSFH,2012-08-31,288481.0
3018,95609,zip,88310,NM,Otero County,,Alamogordo,ZSFH,2012-07-31,287904.0
3019,95608,zip,88301,NM,Lincoln County,Carrizozo,Ruidoso,ZSFH,2012-06-30,287199.0
3020,95606,zip,88267,NM,Lea County,Lovington,Hobbs,ZSFH,2012-05-31,286840.0
3021,95601,zip,88260,NM,Lea County,Lovington,Hobbs,ZSFH,2012-04-30,286628.0
3022,9560,city,Garwin,IA,,,Tama County,ZSFH,2012-03-31,286588.0
3023,956,county,Copiah County,MS,,,Jackson,ZSFH,2012-02-29,283758.0
3024,95597,zip,88253,NM,Chaves County,Lake Arthur,Roswell,ZSFH,2012-01-31,280696.0
3025,95596,zip,88252,NM,Lea County,Jal,Hobbs,ZSFH,2011-12-31,278000.0
3026,95595,zip,88250,NM,Eddy County,Hope,Carlsbad-Artesia,ZSFH,2011-11-30,278175.0
3027,95593,zip,88242,NM,Lea County,,Hobbs,ZSFH,2011-10-31,279433.0
3028,95591,zip,88240,NM,Lea County,,Hobbs,ZSFH,2011-09-30,280530.0
3029,95590,zip,88232,NM,Chaves County,Hagerman,Roswell,ZSFH,2011-08-31,280919.0
3030,9559,city,Galesville,MD,Anne Arundel County,,Baltimore-Columbia-Towson,ZSFH,2011-07-31,280969.0
3031,95589,zip,88231,NM,Lea County,Eunice,Hobbs,ZSFH,2011-06-30,281125.0
3032,95588,zip,88230,NM,Chaves County,Dexter,Roswell,ZSFH,2011-05-31,282211.0
3033,95582,zip,88203,NM,Chaves County,,Roswell,ZSFH,2011-04-30,282836.0
3034,95580,zip,88201,NM,Chaves County,,Roswell,ZSFH,2011-03-31,283181.0
3035,95578,zip,88135,NM,Curry County,Texico,Clovis,ZSFH,2011-02-28,285049.0
3036,95575,zip,88132,NM,Roosevelt County,Pep,Portales,ZSFH,2011-01-31,287556.0
3037,95574,zip,88130,NM,Roosevelt County,,Portales,ZSFH,2010-12-31,290764.0
3038,95571,zip,88124,NM,Curry County,Melrose,Clovis,ZSFH,2010-11-30,292035.0
3039,95567,zip,88120,NM,Curry County,Grady,Clovis,ZSFH,2010-10-31,292939.0
3040,9556,city,White Bear Lake,MN,Ramsey County,,Minneapolis-St. Paul-Bloomington,ZSFH,2010-09-30,294337.0
3041,95557,zip,88101,NM,Curry County,,Clovis,ZSFH,2010-08-31,296268.0
3042,95556,zip,88081,NM,Dona Ana County,Chaparral,Las Cruces,ZSFH,2010-07-31,297764.0
3043,95555,zip,88072,NM,Dona Ana County,Vado,Las Cruces,ZSFH,2010-06-30,298121.0
3044,95554,zip,88065,NM,Grant County,,Silver City,ZSFH,2010-05-31,297994.0
3045,95553,zip,88063,NM,Dona Ana County,Sunland Park,Las Cruces,ZSFH,2010-04-30,298683.0
3046,95551,zip,88061,NM,Grant County,,Silver City,ZSFH,2010-03-31,299773.0
3047,95550,zip,88058,NM,Dona Ana County,La Mesa,Las Cruces,ZSFH,2010-02-28,301324.0
3048,95548,zip,88055,NM,Grant County,,Silver City,ZSFH,2010-01-31,302553.0
3049,95547,zip,88054,NM,Dona Ana County,,Las Cruces,ZSFH,2009-12-31,303381.0
3050,95546,zip,88053,NM,Grant County,,Silver City,ZSFH,2009-11-30,304538.0
3051,95545,zip,88052,NM,Dona Ana County,Organ,Las Cruces,ZSFH,2009-10-31,305487.0
3052,95544,zip,88051,NM,Grant County,Mule Creek,Silver City,ZSFH,2009-09-30,304232.0
3053,95543,zip,88049,NM,Grant County,Hanover,Silver City,ZSFH,2009-08-31,303516.0
3054,95542,zip,88048,NM,Dona Ana County,Mesquite,Las Cruces,ZSFH,2009-07-31,304064.0
3055,95541,zip,88047,NM,Dona Ana County,Mesilla Park,Las Cruces,ZSFH,2009-06-30,307676.0
3056,95540,zip,88046,NM,Dona Ana County,,Las Cruces,ZSFH,2009-05-31,310294.0
3057,9554,city,Milbridge,ME,,,Washington County,ZSFH,2009-04-30,311731.0
3058,95538,zip,88044,NM,Dona Ana County,La Mesa,Las Cruces,ZSFH,2009-03-31,313888.0
3059,95537,zip,88043,NM,Grant County,Hurley,Silver City,ZSFH,2009-02-28,315731.0
3060,95536,zip,88042,NM,Hillsboro,,Sierra County,ZSFH,2009-01-31,318390.0
3061,95535,zip,88041,NM,Grant County,Hanover,Silver City,ZSFH,2008-12-31,320684.0
3062,95534,zip,88040,NM,Grant County,Hachita,Silver City,ZSFH,2008-11-30,323002.0
3063,95532,zip,88038,NM,Grant County,,Silver City,ZSFH,2008-10-31,324565.0
3064,95530,zip,88034,NM,Grant County,Hanover,Silver City,ZSFH,2008-09-30,326767.0
3065,9553,city,Mendota,CA,Fresno County,,Fresno,ZSFH,2008-08-31,330267.0
3066,95529,zip,88033,NM,Dona Ana County,,Las Cruces,ZSFH,2008-07-31,334031.0
3067,95528,zip,88032,NM,Dona Ana County,,Las Cruces,ZSFH,2008-06-30,335564.0
3068,95526,zip,88030,NM,Luna County,,Deming,ZSFH,2008-05-31,339825.0
3069,95525,zip,88029,NM,Luna County,Columbus,Deming,ZSFH,2008-04-30,345106.0
3070,95524,zip,88028,NM,Grant County,Buckhorn,Silver City,ZSFH,2008-03-31,349401.0
3071,95523,zip,88027,NM,Dona Ana County,Anthony,Las Cruces,ZSFH,2008-02-29,351956.0
3072,95522,zip,88026,NM,Grant County,Santa Clara,Silver City,ZSFH,2008-01-31,353164.0
3073,95521,zip,88025,NM,Grant County,Buckhorn,Silver City,ZSFH,2007-12-31,354513.0
3074,95520,zip,88024,NM,Dona Ana County,Anthony,Las Cruces,ZSFH,2007-11-30,355298.0
3075,95519,zip,88023,NM,Grant County,Bayard,Silver City,ZSFH,2007-10-31,354912.0
3076,95518,zip,88022,NM,Grant County,Arenas Valley,Silver City,ZSFH,2007-09-30,355703.0
3077,95517,zip,88021,NM,Dona Ana County,Anthony,Las Cruces,ZSFH,2007-08-31,352390.0
3078,95515,zip,88012,NM,Dona Ana County,,Las Cruces,ZSFH,2007-07-31,348515.0
3079,95514,zip,88011,NM,Dona Ana County,,Las Cruces,ZSFH,2007-06-30,344201.0
3080,95512,zip,88008,NM,Dona Ana County,Santa Teresa,Las Cruces,ZSFH,2007-05-31,338077.0
3081,95511,zip,88007,NM,Dona Ana County,,Las Cruces,ZSFH,2007-04-30,330230.0
3082,95509,zip,88005,NM,Dona Ana County,,Las Cruces,ZSFH,2007-03-31,322695.0
3083,95505,zip,88001,NM,Dona Ana County,,Las Cruces,ZSFH,2007-02-28,317479.0
3084,95504,zip,87943,NM,Winston,,Sierra County,ZSFH,2007-01-31,313407.0
3085,95503,zip,87942,NM,Williamsburg,,Sierra County,ZSFH,2006-12-31,307758.0
3086,95502,zip,87941,NM,Dona Ana County,Garfield,Las Cruces,ZSFH,2006-11-30,301019.0
3087,95501,zip,87940,NM,Dona Ana County,Rincon,Las Cruces,ZSFH,2006-10-31,296497.0
3088,95500,zip,87939,NM,Monticello,,Sierra County,ZSFH,2006-09-30,293527.0
3089,9550,city,Westwood,KS,Johnson County,,Kansas City,ZSFH,2006-08-31,292011.0
3090,955,county,Cooper County,MO,,,,ZSFH,2006-07-31,289745.0
3091,95499,zip,87937,NM,Dona Ana County,,Las Cruces,ZSFH,2006-06-30,286374.0
3092,95498,zip,87936,NM,Dona Ana County,Garfield,Las Cruces,ZSFH,2006-05-31,283947.0
3093,95497,zip,87935,NM,Elephant Butte,,Sierra County,ZSFH,2006-04-30,282160.0
3094,95496,zip,87933,NM,Dona Ana County,Garfield,Las Cruces,ZSFH,2006-03-31,280029.0
3095,95495,zip,87931,NM,Caballo,,Sierra County,ZSFH,2006-02-28,276775.0
3096,95494,zip,87930,NM,Arrey,,Sierra County,ZSFH,2006-01-31,272742.0
3097,95493,zip,87901,NM,Truth or Consequences,,Sierra County,ZSFH,2005-12-31,269400.0
3098,95492,zip,87832,NM,Socorro,,Socorro County,ZSFH,2005-11-30,266681.0
3099,95491,zip,87831,NM,Socorro,,Socorro County,ZSFH,2005-10-31,262708.0
3100,9549,city,Westvale,NY,Onondaga County,,Syracuse,ZSFH,2005-09-30,257001.0
3101,95488,zip,87828,NM,Socorro,,Socorro County,ZSFH,2005-08-31,251181.0
3102,95486,zip,87825,NM,Socorro,,Socorro County,ZSFH,2005-07-31,245665.0
3103,95484,zip,87823,NM,Socorro,,Socorro County,ZSFH,2005-06-30,243662.0
3104,95481,zip,87801,NM,Socorro,,Socorro County,ZSFH,2005-05-31,240971.0
3105,9548,city,Weston,OH,Wood County,,Toledo,ZSFH,2022-02-28,217219.0
3106,95477,zip,87749,NM,Cimarron,,Colfax County,ZSFH,2022-01-31,215055.0
3107,95476,zip,87747,NM,Springer,,Colfax County,ZSFH,2021-12-31,212767.0
3108,95474,zip,87745,NM,San Miguel County,Sapello,Las Vegas,ZSFH,2021-11-30,209842.0
3109,95472,zip,87742,NM,San Miguel County,Rociada,Las Vegas,ZSFH,2021-10-31,210058.0
3110,95471,zip,87740,NM,Raton,,Colfax County,ZSFH,2021-09-30,207648.0
3111,9547,city,Weston,CO,,,Las Animas County,ZSFH,2021-08-31,207243.0
3112,95463,zip,87729,NM,Miami,,Colfax County,ZSFH,2021-07-31,200423.0
3113,95462,zip,87728,NM,Maxwell,,Colfax County,ZSFH,2021-06-30,197578.0
3114,9546,city,Westmoreland,TN,Sumner County,,Nashville-Davidson--Murfreesboro--Franklin,ZSFH,2021-05-31,193425.0
3115,95458,zip,87718,NM,Eagle Nest,,Colfax County,ZSFH,2021-04-30,200527.0
3116,95456,zip,87714,NM,Cimarron,,Colfax County,ZSFH,2021-03-31,196714.0
3117,95452,zip,87710,NM,Angel Fire,,Colfax County,ZSFH,2021-02-28,188627.0
3118,95451,zip,87701,NM,San Miguel County,,Las Vegas,ZSFH,2021-01-31,183175.0
3119,9545,neigh,Westmere,NY,Albany County,Guilderland,Albany-Schenectady-Troy,ZSFH,2020-12-31,181164.0
3120,95447,zip,87582,NM,Rio Arriba County,Velarde,Espaola,ZSFH,2020-11-30,178590.0
3121,95446,zip,87581,NM,Rio Arriba County,La Madera,Espaola,ZSFH,2020-10-31,176379.0
3122,95445,zip,87580,NM,Taos County,Tres Piedras,Taos,ZSFH,2020-09-30,176413.0
3123,95444,zip,87579,NM,Taos County,Vadito,Taos,ZSFH,2020-08-31,171488.0
3124,95443,zip,87578,NM,Rio Arriba County,Truchas,Espaola,ZSFH,2020-07-31,169913.0
3125,95442,zip,87577,NM,Taos County,Penasco,Taos,ZSFH,2020-06-30,179699.0
3126,95440,zip,87575,NM,Rio Arriba County,Tierra Amarilla,Espaola,ZSFH,2020-05-31,181522.0
3127,9544,city,Westbrook,MN,,,Cottonwood County,ZSFH,2020-04-30,170390.0
3128,95439,zip,87574,NM,Santa Fe County,,Santa Fe,ZSFH,2020-03-31,170968.0
3129,95438,zip,87573,NM,San Miguel County,Pecos,Las Vegas,ZSFH,2020-02-29,171118.0
3130,95437,zip,87571,NM,Taos County,,Taos,ZSFH,2020-01-31,170956.0
3131,95435,zip,87567,NM,Santa Fe County,Santa Cruz,Santa Fe,ZSFH,2019-12-31,171076.0
3132,95434,zip,87566,NM,Rio Arriba County,Ohkay Owingeh,Espaola,ZSFH,2019-11-30,171379.0
3133,95433,zip,87565,NM,San Miguel County,San Jose,Las Vegas,ZSFH,2019-10-31,171553.0
3134,95432,zip,87564,NM,Taos County,El Prado,Taos,ZSFH,2019-09-30,170971.0
3135,95431,zip,87562,NM,San Miguel County,Glorieta,Las Vegas,ZSFH,2019-08-31,170150.0
3136,95430,zip,87560,NM,San Miguel County,Ribera,Las Vegas,ZSFH,2019-07-31,167944.0
3137,95429,zip,87558,NM,Taos County,Red River,Taos,ZSFH,2019-06-30,166220.0
3138,95428,zip,87557,NM,Taos County,Ranchos de Taos,Taos,ZSFH,2019-05-31,164301.0
3139,95427,zip,87556,NM,Taos County,Questa,Taos,ZSFH,2019-04-30,163958.0
3140,95426,zip,87554,NM,Rio Arriba County,Ojo Caliente,Espaola,ZSFH,2019-03-31,163134.0
3141,95425,zip,87553,NM,Taos County,Penasco,Taos,ZSFH,2019-02-28,162830.0
3142,95424,zip,87552,NM,San Miguel County,Glorieta,Las Vegas,ZSFH,2019-01-31,162738.0
3143,95423,zip,87551,NM,Rio Arriba County,Los Ojos,Espaola,ZSFH,2018-12-31,162267.0
3144,95422,zip,87549,NM,Rio Arriba County,Medanales,Espaola,ZSFH,2018-11-30,161032.0
3145,95421,zip,87548,NM,Rio Arriba County,Medanales,Espaola,ZSFH,2018-10-31,159355.0
3146,95419,zip,87544,NM,Los Alamos County,,Los Alamos,ZSFH,2018-09-30,158110.0
3147,95417,zip,87540,NM,Santa Fe County,Lamy,Santa Fe,ZSFH,2018-08-31,157038.0
3148,95416,zip,87539,NM,Rio Arriba County,La Madera,Espaola,ZSFH,2018-07-31,155921.0
3149,95415,zip,87538,NM,San Miguel County,San Jose,Las Vegas,ZSFH,2018-06-30,155025.0
3150,95414,zip,87537,NM,Rio Arriba County,Hernandez,Espaola,ZSFH,2018-05-31,154753.0
3151,95413,zip,87535,NM,San Miguel County,Glorieta,Las Vegas,ZSFH,2018-04-30,154228.0
3152,95411,zip,87532,NM,Rio Arriba County,Espanola,Espaola,ZSFH,2018-03-31,153763.0
3153,95410,zip,87531,NM,Rio Arriba County,Dixon,Espaola,ZSFH,2018-02-28,152773.0
3154,95409,zip,87530,NM,Rio Arriba County,El Rito,Espaola,ZSFH,2018-01-31,151501.0
3155,95408,zip,87529,NM,Taos County,El Prado,Taos,ZSFH,2017-12-31,149498.0
3156,95407,zip,87528,NM,Rio Arriba County,Dulce,Espaola,ZSFH,2017-11-30,147631.0
3157,95406,zip,87527,NM,Rio Arriba County,Dixon,Espaola,ZSFH,2017-10-31,146046.0
3158,95405,zip,87525,NM,Taos County,Arroyo Seco,Taos,ZSFH,2017-09-30,144954.0
3159,95403,zip,87523,NM,Rio Arriba County,Chimayo,Espaola,ZSFH,2017-08-31,143772.0
3160,95402,zip,87522,NM,Rio Arriba County,Chimayo,Espaola,ZSFH,2017-07-31,142604.0
3161,95401,zip,87521,NM,Taos County,Chamisal,Taos,ZSFH,2017-06-30,141202.0
3162,95400,zip,87520,NM,Rio Arriba County,Chama,Espaola,ZSFH,2017-05-31,139696.0
3163,9540,city,Spring Grove,IL,McHenry County,,Chicago-Naperville-Elgin,ZSFH,2017-04-30,138324.0
3164,954,county,Conway County,AR,,,,ZSFH,2017-03-31,136824.0
3165,95399,zip,87519,NM,Taos County,Questa,Taos,ZSFH,2017-02-28,135142.0
3166,95398,zip,87518,NM,Rio Arriba County,Cebolla,Espaola,ZSFH,2017-01-31,133320.0
3167,95397,zip,87517,NM,Taos County,Carson,Taos,ZSFH,2016-12-31,131948.0
3168,95396,zip,87516,NM,Rio Arriba County,Chama,Espaola,ZSFH,2016-11-30,130826.0
3169,95395,zip,87515,NM,Rio Arriba County,Canjilon,Espaola,ZSFH,2016-10-31,129945.0
3170,95394,zip,87514,NM,Taos County,Arroyo Seco,Taos,ZSFH,2016-09-30,128783.0
3171,95393,zip,87513,NM,Taos County,Arroyo Hondo,Taos,ZSFH,2016-08-31,127583.0
3172,95392,zip,87512,TX,Tarrant County,Fort Worth,Dallas-Fort Worth-Arlington,ZSFH,2016-07-31,126273.0
3173,95391,zip,87511,NM,Rio Arriba County,Alcalde,Espaola,ZSFH,2016-06-30,124997.0
3174,95390,zip,87510,NM,Rio Arriba County,Abiquiu,Espaola,ZSFH,2016-05-31,123875.0
3175,95388,zip,87508,NM,Santa Fe County,,Santa Fe,ZSFH,2016-04-30,122793.0
3176,95387,zip,87507,NM,Santa Fe County,,Santa Fe,ZSFH,2016-03-31,121710.0
